,date,mean_chlor_a_x,mean_salinity,mean_sst_x,mean_sst_y,mean_water_velocity,system:time_start_x,mean_chlor_a_y,system:time_start_y,sst
36,2018-02-06,1.084811975631043,31.060429773462783,3.4865569579288014,3.336940902671468,0.0002838187702265373,"Feb 6, 2018",7.255557377049181,"Feb 6, 2018",2.377
37,2018-02-07,1.0266190700491948,31.047957605177995,3.280663106796112,3.517925769741576,0.0035809061488673,"Feb 7, 2018",7.192,"Feb 7, 2018",2.45
38,2018-02-08,1.1223267136942021,31.15155177993528,3.001755987055013,3.603664193503545,0.0167294498381877,"Feb 8, 2018",6.885285714285715,"Feb 8, 2018",2.305
39,2018-02-09,1.2180343573392094,31.178809061488675,2.942350161812289,3.637620127437628,0.0263368932038835,"Feb 9, 2018",6.578571428571428,"Feb 9, 2018",1.8275000000000001
40,2018-02-10,1.3137420009842167,31.080514886731397,2.748472168284785,3.989287225084367,0.0095941747572815,"Feb 10, 2018",6.271857142857143,"Feb 10, 2018",1.35
41,2018-02-11,1.409449644629224,30.93811197411004,2.5673103559870505,4.124302375695381,0.0300796116504854,"Feb 11, 2018",5.965142857142857,"Feb 11, 2018",0.8725
42,2018-02-12,1.5051572882742312,29.082648220064726,2.6345436893203846,3.7713461389701344,0.0644323624595469,"Feb 12, 2018",5.658428571428571,"Feb 12, 2018",0.395
43,2018-02-13,1.6008649319192385,29.174332362459545,2.492029126213588,3.4636098678990948,0.0128249190938511,"Feb 13, 2018",5.351714285714285,"Feb 13, 2018",2.071
44,2018-02-14,1.6965725755642458,28.993732362459543,2.599506472491907,3.246438711302949,0.0072970873786407,"Feb 14, 2018",5.045,"Feb 14, 2018",1.716
45,2018-02-15,1.5077915378755384,29.12312750809062,2.5122067961165016,2.938890833825082,0.1075650485436893,"Feb 15, 2018",5.001142857142857,"Feb 15, 2018",1.6745
46,2018-02-16,1.319010500186831,29.0937430420712,2.51635533980582,2.844808898967136,0.0239867313915857,"Feb 16, 2018",4.957285714285715,"Feb 16, 2018",1.633
47,2018-02-17,1.1465471075178084,29.141101294498384,2.4426922330097014,2.7885276832937085,0.0121618122977346,"Feb 17, 2018",4.913428571428572,"Feb 17, 2018",0.374
48,2018-02-18,0.9740837148487858,29.293143689320388,1.756729449838183,2.785788947900024,0.0058647249190938,"Feb 18, 2018",4.869571428571429,"Feb 18, 2018",1.3369999999999997
49,2018-02-19,0.8016203221797631,29.321119741100325,1.7242996763753986,2.7618393350087413,0.0021485436893203,"Feb 19, 2018",4.825714285714286,"Feb 19, 2018",2.3
50,2018-02-20,0.7503017576828895,29.294636893203887,1.8674640776699007,2.5982723662138407,0.0101485436893203,"Feb 20, 2018",4.7818571428571435,"Feb 20, 2018",2.3
51,2018-02-21,0.6989831931860159,29.493896763754044,2.0620317152103524,2.3701864928601446,0.0088514563106796,"Feb 21, 2018",4.738,"Feb 21, 2018",2.46
52,2018-02-22,0.6476646286891423,29.672910032362463,2.185989320388348,2.650433367148694,0.003567637540453,"Feb 22, 2018",4.732,"Feb 22, 2018",2.8615
53,2018-02-23,0.5963460641922687,29.94143786407767,2.225190938511321,2.5520071962638964,0.012,"Feb 23, 2018",4.726,"Feb 23, 2018",3.263
54,2018-02-24,0.5450274996953951,30.26233980582524,2.14144563106796,2.352407786817269,0.025567637540453,"Feb 24, 2018",6.013,"Feb 24, 2018",2.555
55,2018-02-25,0.4937089351985215,30.568488349514567,2.046687055016178,1.96424153013438,0.0219867313915857,"Feb 25, 2018",5.5645,"Feb 25, 2018",1.903
56,2018-02-26,1.3188419175977797,30.892597087378643,1.717525242718441,1.8396677474323495,0.0171220064724919,"Feb 26, 2018",5.116,"Feb 26, 2018",1.251
57,2018-02-27,1.7525844752863071,20.0,1.6203475728155323,1.870836698293985,0.000607443365695793,"Feb 27, 2018",4.8804,"Feb 27, 2018",0.9124999999999999
58,2018-02-28,1.6050372082006015,31.494822330097094,1.294809061488671,1.6638509736836649,0.042567637540453,"Feb 28, 2018",4.6448,"Feb 28, 2018",0.574
59,2018-03-01,1.457489941114896,31.649726860841422,1.063790614886727,1.6142159144404975,0.0118116504854368,"Mar 1, 2018",4.4092,"Mar 1, 2018",0.642
60,2018-03-02,1.3099426740291906,31.89854919093851,0.8292016181229762,1.3068938926792704,0.0078249190938511,"Mar 2, 2018",4.1736,"Mar 2, 2018",0.71
61,2018-03-03,1.162395406943485,32.032469579288026,0.5461538834951458,1.0911714483365536,0.02707427184466015,"Mar 3, 2018",3.938,"Mar 3, 2018",0.778
62,2018-03-04,1.7079686166465116,32.16638996763754,0.2631061488673154,1.0250200129514768,0.0463236245954692,"Mar 4, 2018",4.0384,"Mar 4, 2018",0.6541666666666667
63,2018-03-05,1.5098270657698958,32.208755987055014,0.0537427184465997,0.9492933251115792,0.0483236245954692,"Mar 5, 2018",4.1388,"Mar 5, 2018",0.5303333333333333
64,2018-03-06,1.31168551489328,32.20536343042072,0.1392705501618074,1.0679363342815178,0.0044323624595469,"Mar 6, 2018",4.2392,"Mar 6, 2018",0.40650000000000003
65,2018-03-07,0.8540470550586625,32.192928478964404,0.1444456310679598,1.0762717341095618,0.0160132686084142,"Mar 7, 2018",4.3396,"Mar 7, 2018",0.2826666666666667
66,2018-03-08,0.3964085952240451,32.21556245954692,0.0462174757281488,1.3975273893430626,0.0094323624595469,"Mar 8, 2018",4.44,"Mar 8, 2018",0.15883333333333338
67,2018-03-09,1.238537122910703,31.899650485436894,0.20102249190937901,1.6818838033227603,0.0143647249190938,"Mar 9, 2018",4.5404,"Mar 9, 2018",0.035
68,2018-03-10,1.2032864505192096,31.58373851132686,0.3558275080906092,1.8542570012178063,0.0192970873786407,"Mar 10, 2018",4.6408000000000005,"Mar 10, 2018",0.3295
69,2018-03-11,1.1680357781277162,31.276055501618124,0.5790728155339746,2.1188950331192133,0.017519902912621302,"Mar 11, 2018",4.7412,"Mar 11, 2018",0.6240000000000001
70,2018-03-12,1.132785105736223,30.968372491909392,0.80231812297734,2.2713828938441423,0.0157427184466019,"Mar 12, 2018",4.8416,"Mar 12, 2018",0.9185000000000002
71,2018-03-13,1.0975344333447297,30.734916181229774,0.9223446601941704,2.192912099934348,0.004567637540453,"Mar 13, 2018",4.942,"Mar 13, 2018",1.213
72,2018-03-14,1.0622837609532363,31.07854724919094,1.0581669902912625,2.123746455464335,0.0150132686084142,"Mar 14, 2018",5.0424,"Mar 14, 2018",1.5075
73,2018-03-15,1.2876621678467592,31.28620226537217,1.2508142394821995,2.2094218235103007,0.0282970873786407,"Mar 15, 2018",5.1428,"Mar 15, 2018",1.802
74,2018-03-16,1.5130405747402822,31.29156278317152,1.2743553398058225,1.5254002921824497,0.0874854368932039,"Mar 16, 2018",5.2432,"Mar 16, 2018",1.3873333333333333
75,2018-03-17,1.361201920928831,31.573880906148872,1.1832705501618117,1.1706249875678825,0.059567637540453,"Mar 17, 2018",5.3436,"Mar 17, 2018",0.9726666666666667
76,2018-03-18,1.8746829462753216,32.035493527508095,0.758541100323626,1.487629056462835,0.0534190938511326,"Mar 18, 2018",5.444,"Mar 18, 2018",0.558
77,2018-03-19,1.392349147886946,32.27072686084142,0.7474482200647223,1.5488996302410878,0.0254323624595469,"Mar 19, 2018",10.936,"Mar 19, 2018",0.725
78,2018-03-20,1.7401207251472357,32.49897087378641,0.8696789644012881,1.5692265121326747,0.0314588996763754,"Mar 20, 2018",6.184,"Mar 20, 2018",1.513
79,2018-03-21,1.7130420294402775,32.79923365695794,1.3001300970873793,1.6458283549596755,0.018877993527508,"Mar 21, 2018",6.3653,"Mar 21, 2018",1.6188571428571428
80,2018-03-22,1.685963333733319,32.76725210355987,1.4221485436893175,0.9996112558762558,0.0219734627831715,"Mar 22, 2018",6.5466,"Mar 22, 2018",1.7247142857142856
81,2018-03-23,1.6588846380263609,32.70545631067961,1.5368275080906102,1.48443657629347,0.0097294498381877,"Mar 23, 2018",6.7279,"Mar 23, 2018",1.8305714285714285
82,2018-03-24,1.6318059423194025,32.652209708737864,1.5947080906148798,1.8915544239563105,0.0031485436893203,"Mar 24, 2018",6.9092,"Mar 24, 2018",1.9364285714285714
83,2018-03-25,1.6047272466124443,32.60092071197411,1.7309786407766945,2.387727364147328,0.0087294498381877,"Mar 25, 2018",7.0905000000000005,"Mar 25, 2018",2.0422857142857143
84,2018-03-26,1.577648550905486,32.633567961165056,1.837750485436892,2.643001765913644,0.0071485436893203,"Mar 26, 2018",7.2718,"Mar 26, 2018",2.148142857142857
85,2018-03-27,1.5505698551985276,32.63082265372169,1.95373980582524,2.750683645075682,0.0071485436893203,"Mar 27, 2018",7.4531,"Mar 27, 2018",2.254
86,2018-03-28,1.5234911594915694,32.63837702265373,2.089965372168283,2.6500127083899545,0.022567637540453,"Mar 28, 2018",7.634399999999999,"Mar 28, 2018",2.4006666666666665
87,2018-03-29,1.496412463784611,32.14651294498382,2.2853472491909343,2.5274495918948814,0.0607957928802589,"Mar 29, 2018",7.8157,"Mar 29, 2018",2.5473333333333334
88,2018-03-30,1.4693337680776528,31.828515857605176,2.455983818770221,2.5945841925309434,0.0184588996763754,"Mar 30, 2018",7.997,"Mar 30, 2018",2.694
89,2018-03-31,1.4422550723706944,32.244817475728155,2.3742757281553395,2.7541142473207545,0.0362838187702265,"Mar 31, 2018",11.2025,"Mar 31, 2018",2.9045
90,2018-04-01,1.4151763766637362,32.19884660194175,2.508681553398059,2.724512229891461,0.012567637540453,"Apr 1, 2018",14.408,"Apr 1, 2018",3.115
91,2018-04-02,0.8055840543014575,32.400244336569585,2.58690970873786,2.753928130186988,0.0125809061488673,"Apr 2, 2018",13.2214,"Apr 2, 2018",3.462666666666667
92,2018-04-03,0.8467356491913469,32.552016181229774,2.800381877022648,2.9810332031551523,0.0388779935275081,"Apr 3, 2018",12.0348,"Apr 3, 2018",3.810333333333334
93,2018-04-04,0.8878872440812364,32.26133203883495,3.174196116504852,3.502323314701811,0.0031750809061488,"Apr 4, 2018",10.8482,"Apr 4, 2018",4.158
94,2018-04-05,1.3430053645962545,31.68896925566344,3.575466666666664,3.764729797527772,0.0024456310679611,"Apr 5, 2018",9.6616,"Apr 5, 2018",3.4955000000000003
95,2018-04-06,1.7981234851112726,31.151818446601943,3.7325886731391513,3.953113533440813,0.0604721682847896,"Apr 6, 2018",8.475,"Apr 6, 2018",2.833
96,2018-04-07,1.319864120643157,30.96798284789644,4.16596796116505,4.0969091206457104,0.0519045307443365,"Apr 7, 2018",9.808583333333333,"Apr 7, 2018",5.127000000000001
97,2018-04-08,0.8416047561750412,30.47766715210356,4.550582038834949,4.609737212596939,0.02301990291262135,"Apr 8, 2018",11.142166666666666,"Apr 8, 2018",7.421
98,2018-04-09,1.0097923047494946,29.98735145631068,4.935196116504848,4.605162987863982,0.0058647249190938,"Apr 9, 2018",12.47575,"Apr 9, 2018",7.6745
99,2018-04-10,1.177979853323948,30.2300142394822,5.150761165048538,4.728022044083789,0.0298514563106796,"Apr 10, 2018",13.809333333333333,"Apr 10, 2018",7.928
100,2018-04-11,1.3461674018984016,30.687175728155346,5.439599352750808,4.840481570624484,0.0800132686084142,"Apr 11, 2018",15.142916666666666,"Apr 11, 2018",6.511
101,2018-04-12,1.5965988412181131,30.998276375404533,5.493044983818768,5.057226255754772,0.0552970873786407,"Apr 12, 2018",16.4765,"Apr 12, 2018",7.243
102,2018-04-13,1.5548303381306035,31.06937961165049,5.83303171521035,5.137755786737851,0.0693368932038835,"Apr 13, 2018",17.81008333333333,"Apr 13, 2018",6.969
103,2018-04-14,1.5130618350430938,30.90045663430421,6.19716699029126,5.260262743199856,0.027310355987055,"Apr 14, 2018",19.143666666666668,"Apr 14, 2018",6.695
104,2018-04-15,1.471293331955584,30.83246213592233,6.242896440129448,5.442698201154927,0.0081485436893203,"Apr 15, 2018",20.477249999999998,"Apr 15, 2018",6.421
105,2018-04-16,1.4295248288680744,30.744210355987057,6.445058252427184,6.101688160422042,0.0120132686084142,"Apr 16, 2018",21.810833333333335,"Apr 16, 2018",6.147
106,2018-04-17,1.3877563257805647,30.656032686084146,6.766503883495142,6.293616763581897,0.004,"Apr 17, 2018",23.144416666666665,"Apr 17, 2018",5.873
107,2018-04-18,1.480746486024548,30.50816537216829,7.071517152103555,6.35358431850979,0.0071352750809061,"Apr 18, 2018",24.478,"Apr 18, 2018",9.28
108,2018-04-19,1.5737366462685316,30.33169061488673,7.414395145631065,6.908029912234705,0.0004456310679611654,"Apr 19, 2018",9.031,"Apr 19, 2018",9.01
109,2018-04-20,1.3852359047434954,30.46592653721683,8.227437540453073,7.318532567735745,0.0097294498381877,"Apr 20, 2018",12.103,"Apr 20, 2018",12.144
110,2018-04-21,1.6912174802211066,30.309465048543693,8.674559546925567,7.671735988171083,0.0227427184466019,"Apr 21, 2018",10.355,"Apr 21, 2018",14.79
111,2018-04-22,1.6331756345934336,30.474011326860843,8.80789902912621,7.753974852859215,0.0031485436893203,"Apr 22, 2018",13.615,"Apr 22, 2018",12.539
112,2018-04-23,1.5751337889657606,30.505661165048544,9.148681553398056,7.698928715877916,0.0126896440129449,"Apr 23, 2018",11.448,"Apr 23, 2018",12.095
113,2018-04-24,1.2109405334341914,30.049804854368936,9.265562135922329,7.9343340030099485,0.0201352750809061,"Apr 24, 2018",10.001333333333333,"Apr 24, 2018",13.965
114,2018-04-25,0.7481838689785095,28.944474110032367,9.401371197411,8.412703284511133,0.0034323624595469,"Apr 25, 2018",8.554666666666666,"Apr 25, 2018",10.041
115,2018-04-26,0.984216065417176,28.10672588996764,9.479190938511325,9.053907023208986,0.0301485436893203,"Apr 26, 2018",7.108,"Apr 26, 2018",10.274
116,2018-04-27,1.2304771974084656,27.55277799352751,9.728204207119738,9.08283607061029,0.0254190938511326,"Apr 27, 2018",8.622285714285713,"Apr 27, 2018",11.326
117,2018-04-28,1.277823173315474,27.55803236245955,9.740596763754043,9.08969102036228,0.009257281553398,"Apr 28, 2018",10.136571428571427,"Apr 28, 2018",11.0922
118,2018-04-29,1.3251691492224822,27.77271650485437,10.07550129449838,8.975604709397858,0.003877993527508,"Apr 29, 2018",11.650857142857141,"Apr 29, 2018",10.8584
119,2018-04-30,1.3725151251294905,28.152069255663434,10.246596763754043,9.95313945855641,0.0311087378640776,"Apr 30, 2018",13.165142857142856,"Apr 30, 2018",10.624600000000001
120,2018-05-01,1.4198611010364988,28.45477734627832,10.593246601941743,10.670198051969528,0.0313501618122977,"May 1, 2018",14.67942857142857,"May 1, 2018",10.3908
121,2018-05-02,1.467207076943507,28.45276148867314,10.651201618122974,10.779689075425775,0.02840453074433655,"May 2, 2018",16.193714285714282,"May 2, 2018",10.157
122,2018-05-03,1.5807522617999403,28.450745631067964,10.709156634304204,10.423068534689444,0.0254588996763754,"May 3, 2018",17.708,"May 3, 2018",11.166
123,2018-05-04,1.6942974466563734,28.534965695792884,10.96107702265372,10.912813659640651,0.011310355987055,"May 4, 2018",16.275,"May 4, 2018",11.663
124,2018-05-05,1.604876575004681,28.76515663430421,11.392403236245952,11.430845759928406,0.0028514563106796,"May 5, 2018",8.734,"May 5, 2018",14.574
125,2018-05-06,1.5786876012341786,29.032249514563105,11.536702912621358,11.980748844641496,0.0031352750809061,"May 6, 2018",12.081,"May 6, 2018",14.421
126,2018-05-07,1.3913656443129754,29.24393915857605,11.971920388349512,12.01211049889835,0.005,"May 7, 2018",8.528,"May 7, 2018",20.019
127,2018-05-08,1.3523219692239383,29.41658899676376,12.488488025889964,12.524690943006982,0.0127161812297734,"May 8, 2018",11.897,"May 8, 2018",17.833
128,2018-05-09,1.411340844994422,29.61300809061489,13.049692233009706,12.745569811053958,0.0271618122977346,"May 9, 2018",11.967,"May 9, 2018",16.149
129,2018-05-10,0.4153473335194481,29.71721229773463,13.586098058252423,12.85819317636818,0.0178647249190938,"May 10, 2018",14.3875,"May 10, 2018",14.932
130,2018-05-11,1.5430747792074586,29.846456310679613,13.616718770226536,13.398417352367016,0.0460530744336569,"May 11, 2018",16.808,"May 11, 2018",15.612
131,2018-05-12,1.217162453239911,30.087522653721685,13.737029126213592,13.415720543609948,0.0088514563106796,"May 12, 2018",1.566,"May 12, 2018",15.992
132,2018-05-13,1.3163512962214965,30.25259158576052,13.829029126213593,14.078968454461052,0.0322838187702265,"May 13, 2018",16.057,"May 13, 2018",16.168
133,2018-05-14,1.3615955878847013,30.467023948220067,14.072893851132688,14.207385585812467,0.0388779935275081,"May 14, 2018",12.497,"May 14, 2018",16.34
134,2018-05-15,1.4068398795479058,30.680981553398063,14.347530420711973,14.774412154083418,0.0078381877022653,"May 15, 2018",15.411,"May 15, 2018",16.7765
135,2018-05-16,1.4859770779811854,30.857859546925567,14.665472168284788,14.684138824242368,0.0042838187702265,"May 16, 2018",6.223,"May 16, 2018",17.213
136,2018-05-17,1.5032437732340045,31.203976375404537,14.377872491909384,13.304577318949844,0.0573501618122977,"May 17, 2018",9.70775,"May 17, 2018",15.407
137,2018-05-18,1.5205104684868236,31.436697734627835,13.960265048543686,13.00967190252296,0.0373236245954692,"May 18, 2018",13.192499999999999,"May 18, 2018",15.414
138,2018-05-19,1.5377771637396427,31.47719902912621,13.956371197411002,13.406634022680567,0.0071618122977346,"May 19, 2018",16.67725,"May 19, 2018",15.421
139,2018-05-20,1.5550438589924618,31.48785954692557,14.185196116504857,13.423643594860929,0.0162838187702265,"May 20, 2018",20.162,"May 20, 2018",15.777
140,2018-05-21,0.3355814939290935,31.56313009708738,14.291668284789644,13.567248268895964,0.0322970873786407,"May 21, 2018",21.552999999999997,"May 21, 2018",17.524
141,2018-05-22,0.8726759128416264,31.670604854368936,14.345883171521034,14.09276245035423,0.0287161812297734,"May 22, 2018",22.944,"May 22, 2018",19.271
142,2018-05-23,1.4097703317541592,31.754565048543693,14.815989320388349,14.464166826903206,0.0054456310679611,"May 23, 2018",10.973,"May 23, 2018",18.198
143,2018-05-24,1.5372193976051367,31.859037216828483,15.102599352750808,14.42650583370336,0.0007029126213592234,"May 24, 2018",14.725,"May 24, 2018",18.278
144,2018-05-25,1.7849843289345424,31.979374110032367,15.50877702265372,14.296409846681213,0.0371485436893204,"May 25, 2018",13.746,"May 25, 2018",17.684
145,2018-05-26,1.4265069626749027,32.091671197411,15.621681553398057,14.566470161805109,0.0095543689320388,"May 26, 2018",13.22,"May 26, 2018",18.026
146,2018-05-27,1.585916721657196,32.18254919093852,15.796302265372168,15.448090713592906,0.0034190938511326,"May 27, 2018",11.2315,"May 27, 2018",17.913
147,2018-05-28,1.5050963172045817,32.29400809061489,16.178506472491907,15.723802924918488,0.0118514563106796,"May 28, 2018",9.243,"May 28, 2018",18.661
148,2018-05-29,0.2631168966755046,32.30764466019417,17.181498705501618,15.751222281896723,0.0144190938511326,"May 29, 2018",20.343,"May 29, 2018",19.54
149,2018-05-30,1.4044543846373287,32.36219902912622,16.706474757281555,16.31164057578981,0.0454456310679611,"May 30, 2018",2.02,"May 30, 2018",19.502
150,2018-05-31,1.6709376188462737,32.377551779935274,16.99017508090615,16.32250954234274,0.0430398058252427,"May 31, 2018",17.356,"May 31, 2018",20.208
151,2018-06-01,1.6289754202188969,32.40025469255664,17.33841650485437,16.621299747821464,0.0302970873786407,"Jun 1, 2018",13.573500000000001,"Jun 1, 2018",20.494
152,2018-06-02,1.5853477772716444,32.42711941747573,17.490053074433657,17.432638637483578,0.0230132686084142,"Jun 2, 2018",9.791,"Jun 2, 2018",21.589
153,2018-06-03,1.5417201343243923,32.40509029126214,17.740591585760516,17.32331264628478,0.0034190938511326,"Jun 3, 2018",10.976666666666667,"Jun 3, 2018",21.05333333333333
154,2018-06-04,1.4980924913771398,32.438387378640776,17.82576925566343,16.573399107539405,0.0210132686084142,"Jun 4, 2018",12.162333333333335,"Jun 4, 2018",20.517666666666667
155,2018-06-05,1.4544648484298874,32.52775339805825,17.776108737864078,16.681270772692205,0.0225941747572815,"Jun 5, 2018",13.348,"Jun 5, 2018",19.982
156,2018-06-06,1.4650438987434935,32.563172491909384,17.756217475728157,16.990995873641577,0.050310355987055,"Jun 6, 2018",18.862,"Jun 6, 2018",21.989
157,2018-06-07,1.4756229490570996,32.57149611650486,17.88405566343042,17.08225630280834,0.0190132686084142,"Jun 7, 2018",8.284,"Jun 7, 2018",22.723
158,2018-06-08,1.5398795295975738,32.59563139158576,18.27555436893204,17.472884561406204,0.001,"Jun 8, 2018",9.582375,"Jun 8, 2018",22.042125
159,2018-06-09,0.4749674599282287,32.62209029126214,18.501580906148867,18.02514742837401,0.009567637540453,"Jun 9, 2018",10.88075,"Jun 9, 2018",21.36125
160,2018-06-10,1.0751242080126966,32.659941747572816,18.41881165048544,18.02093741504664,0.0097294498381877,"Jun 10, 2018",12.179124999999999,"Jun 10, 2018",20.680374999999998
161,2018-06-11,1.6752809560971644,32.715671197411005,18.39740841423948,18.01819125353361,0.0569045307443365,"Jun 11, 2018",13.4775,"Jun 11, 2018",19.999499999999998
162,2018-06-12,1.6944791008086741,32.833130097087384,17.96754627831715,17.555653111787866,0.0722016181229773,"Jun 12, 2018",14.775875,"Jun 12, 2018",19.318625
163,2018-06-13,1.7136772455201839,32.96391521035599,17.50966569579288,16.419972616182623,0.0440398058252427,"Jun 13, 2018",16.07425,"Jun 13, 2018",18.63775
164,2018-06-14,1.7328753902316938,33.10855177993528,17.14867637540453,16.238805013515524,0.0365941747572815,"Jun 14, 2018",17.372625,"Jun 14, 2018",17.956875
